Unnamed: 0,Employed total ;  Persons ;,Employed total ;  Persons ;.1,Employed total ;  Persons ;.2,Employed total ;  > Males ;,Employed total ;  > Males ;.1,Employed total ;  > Males ;.2,Employed total ;  > Females ;,Employed total ;  > Females ;.1,Employed total ;  > Females ;.2,> Employed full-time ;  Persons ;,> Employed full-time ;  Persons ;.1,> Employed full-time ;  Persons ;.2,> Employed full-time ;  > Males ;,> Employed full-time ;  > Males ;.1,> Employed full-time ;  > Males ;.2,> Employed full-time ;  > Females ;,> Employed full-time ;  > Females ;.1,> Employed full-time ;  > Females ;.2,> Employed part-time ;  Persons ;,> Employed part-time ;  Persons ;.1,> Employed part-time ;  Persons ;.2,> Employed part-time ;  > Males ;,> Employed part-time ;  > Males ;.1,> Employed part-time ;  > Males ;.2,> Employed part-time ;  > Females ;,> Employed part-time ;  > Females ;.1,> Employed part-time ;  > Females ;.2,Employment to population ratio ;  Persons ;,Employment to population ratio ;  Persons ;.1,Employment to population ratio ;  Persons ;.2,Employment to population ratio ;  > Males ;,Employment to population ratio ;  > Males ;.1,Employment to population ratio ;  > Males ;.2,Employment to population ratio ;  > Females ;,Employment to population ratio ;  > Females ;.1,Employment to population ratio ;  > Females ;.2,Unemployed total ;  Persons ;,Unemployed total ;  Persons ;.1,Unemployed total ;  Persons ;.2,Unemployed total ;  > Males ;,Unemployed total ;  > Males ;.1,Unemployed total ;  > Males ;.2,Unemployed total ;  > Females ;,Unemployed total ;  > Females ;.1,Unemployed total ;  > Females ;.2,> Unemployed looked for full-time work ;  Persons ;,> Unemployed looked for full-time work ;  Persons ;.1,> Unemployed looked for full-time work ;  Persons ;.2,> Unemployed looked for full-time work ;  > Males ;,> Unemployed looked for full-time work ;  > Males ;.1,> Unemployed looked for full-time work ;  > Males ;.2,> Unemployed looked for full-time work ;  > Females ;,> Unemployed looked for full-time work ;  > Females ;.1,> Unemployed looked for full-time work ;  > Females ;.2,> Unemployed looked for only part-time work ;  Persons ;,> Unemployed looked for only part-time work ;  Persons ;.1,> Unemployed looked for only part-time work ;  Persons ;.2,> Unemployed looked for only part-time work ;  > Males ;,> Unemployed looked for only part-time work ;  > Males ;.1,> Unemployed looked for only part-time work ;  > Males ;.2,> Unemployed looked for only part-time work ;  > Females ;,> Unemployed looked for only part-time work ;  > Females ;.1,> Unemployed looked for only part-time work ;  > Females ;.2,Unemployment rate ;  Persons ;,Unemployment rate ;  Persons ;.1,Unemployment rate ;  Persons ;.2,Unemployment rate ;  > Males ;,Unemployment rate ;  > Males ;.1,Unemployment rate ;  > Males ;.2,Unemployment rate ;  > Females ;,Unemployment rate ;  > Females ;.1,Unemployment rate ;  > Females ;.2,> Unemployment rate looked for full-time work ;  Persons ;,> Unemployment rate looked for full-time work ;  Persons ;.1,> Unemployment rate looked for full-time work ;  Persons ;.2,> Unemployment rate looked for full-time work ;  > Males ;,> Unemployment rate looked for full-time work ;  > Males ;.1,> Unemployment rate looked for full-time work ;  > Males ;.2,> Unemployment rate looked for full-time work ;  > Females ;,> Unemployment rate looked for full-time work ;  > Females ;.1,> Unemployment rate looked for full-time work ;  > Females ;.2,> Unemployment rate looked for only part-time work ;  Persons ;,> Unemployment rate looked for only part-time work ;  Persons ;.1,> Unemployment rate looked for only part-time work ;  Persons ;.2,> Unemployment rate looked for only part-time work ;  > Males ;,> Unemployment rate looked for only part-time work ;  > Males ;.1,> Unemployment rate looked for only part-time work ;  > Males ;.2,> Unemployment rate looked for only part-time work ;  > Females ;,> Unemployment rate looked for only part-time work ;  > Females ;.1,> Unemployment rate looked for only part-time work ;  > Females ;.2,Labour force total ;  Persons ;,Labour force total ;  Persons ;.1,Labour force total ;  Persons ;.2,Labour force total ;  > Males ;,Labour force total ;  > Males ;.1,Labour force total ;  > Males ;.2,Labour force total ;  > Females ;,Labour force total ;  > Females ;.1,Labour force total ;  > Females ;.2,Participation rate ;  Persons ;,Participation rate ;  Persons ;.1,Participation rate ;  Persons ;.2,Participation rate ;  > Males ;,Participation rate ;  > Males ;.1,Participation rate ;  > Males ;.2,Participation rate ;  > Females ;,Participation rate ;  > Females ;.1,Participation rate ;  > Females ;.2,Not in the labour force (NILF) ;  Persons ;,Not in the labour force (NILF) ;  > Males ;,Not in the labour force (NILF) ;  > Females ;,Civilian population aged 15 years and over ;  Persons ;,Civilian population aged 15 years and over ;  > Males ;,Civilian population aged 15 years and over ;  > Females ;
1979-06-01,6085.7859722,6099.4960371,6095.7340512,3924.8138405,3927.9177759,3928.0379577,2160.9721318,2171.5782612,2167.6960935,5140.2087512,5153.2326672,5140.9845119,3724.5408288,3727.9528524,3724.8303044,1415.6679224,1425.2798147,1416.1542075,945.577221,946.26337,954.7495393,200.2730116,199.9649235,203.2076533,745.3042094,746.2984465,751.541886,56.7576747,56.8751724,56.8400935,74.2943858,74.3330691,74.3353434,39.7273336,39.9176685,39.846307,405.7414394,406.7489973,393.0114144,214.4454467,216.6509441,207.2969959,191.2959927,190.0980531,185.7144185,340.4743355,340.854371,326.8001995,200.0230578,202.0231051,194.1416554,140.4512778,138.8312658,132.6585441,65.2671038,65.8946263,66.2112149,14.4223889,14.627839,13.1553405,50.8447149,51.2667873,53.0558744,6.2503231,6.2516704,6.0568166,5.1807686,5.2273459,5.0128224,8.1324059,8.0492848,7.8912887,6.212261,6.204022,5.97683,5.0966952,5.1405685,4.9538924,9.0257403,8.876049,8.5651764,6.4566919,6.5103103,6.4851871,6.717605,6.8165575,6.0802174,6.3863322,6.4279115,6.5940868,6491.5274116,6506.2450344,6488.7454656,4139.2592871,4144.56872,4135.3349536,2352.2681245,2361.6763144,2353.410512,60.5417283,60.6679315,60.5047556,78.3537102,78.4330351,78.2582926,43.244121,43.4120262,43.2600853,4235.6106635,1148.8781492,3086.7325143,10724.3561291,5284.2131028,5440.1430263
1979-07-01,6098.7521863,6097.5273739,6103.921742,3932.2270571,3930.2807026,3927.7699094,2166.5251292,2167.2466713,2176.1518326,5149.9561037,5148.5290588,5145.9073973,3731.2731272,3729.7786818,3731.0233523,1418.6829765,1418.750377,1414.884045,948.7960826,948.9983151,958.0143447,200.9539299,200.5020208,196.7465571,747.8421527,748.4962943,761.2677876,56.8015691,56.7930778,56.8526357,74.3370045,74.3007764,74.2533106,39.7738488,39.7900732,39.9535696,404.7335202,408.01954,387.09792,211.6570847,212.332768,203.6017799,193.0764355,195.686772,183.4961401,337.8324591,340.4483143,323.2152028,196.7605249,197.7838501,189.9967377,141.0719343,142.6644642,133.2184651,66.9010611,67.5712257,63.8827172,14.8965598,14.5489178,13.6050422,52.0045012,53.0223079,50.277675,6.2233322,6.2718715,5.9635919,5.1076979,5.1255752,4.9281884,8.1825863,8.2815186,7.7764201,6.1560764,6.2023997,5.9098182,5.0091354,5.0357912,4.8455946,9.0444937,9.1368713,8.6052741,6.5867135,6.6469851,6.2513848,6.9013324,6.7653357,6.4677627,6.5018089,6.6152311,6.1952999,6503.4857065,6505.5469139,6491.019662,4143.8841418,4142.6134706,4131.3716893,2359.6015647,2362.9334433,2359.6479727,60.5711105,60.5934191,60.4581106,78.3382876,78.3148636,78.1023411,43.3184156,43.3828303,43.32251,4245.3721885,1158.318264,3087.0539245,10736.3918505,5289.6899533,5446.7018972
1979-08-01,6114.0537043,6114.8447806,6078.5215923,3939.333728,3944.963024,3921.1050216,2174.7199764,2169.8817566,2157.4165707,5161.4038284,5166.9073188,5113.12722,3737.6709066,3743.8697382,3715.9268475,1423.7329218,1423.0375806,1397.2003725,952.6498759,947.9374618,965.3943723,201.6628214,201.0932858,205.1781741,750.9870546,746.844176,760.2161982,56.8663944,56.8787907,56.5409213,74.3742217,74.4858692,74.0354001,39.8672859,39.7822122,39.5536777,403.9087167,398.4847986,377.4968015,208.9352087,205.9161423,197.547901,194.973508,192.5686562,179.9489005,335.1054254,330.7145835,315.8252824,193.4563705,191.5157776,184.0071271,141.6490549,139.1988059,131.8181553,68.8032913,67.770215,61.6715191,15.4788382,14.4003648,13.5407739,53.3244531,53.3698503,48.1307452,6.1968556,6.1179892,5.8472077,5.0366843,4.9607838,4.7964202,8.2277944,8.1512253,7.6987918,6.0966954,6.0155935,5.8174258,4.9211424,4.8665061,4.7182113,9.0488492,8.9102268,8.621096,6.7358244,6.6722165,6.0046312,7.1284517,6.6825007,6.1909469,6.629826,6.669447,5.9542187,6517.962421,6513.3295792,6456.0183938,4148.2689367,4150.8791664,4118.6529226,2369.6934844,2362.4504128,2337.3654712,60.6231217,60.5853989,60.0523043,78.3188973,78.3738253,77.7653532,43.4415689,43.3127304,42.8528277,4294.640508,1177.604026,3117.036482,10750.6589018,5296.2569486,5454.4019532
1979-09-01,6131.3157967,6117.0549601,6157.7891488,3945.9588577,3943.0450106,3957.1031067,2185.356939,2174.0099495,2200.6860421,5173.5210275,5161.9118121,5185.6337359,3743.0525125,3737.9804574,3749.9435411,1430.4685151,1423.9313547,1435.6901948,957.7947692,955.1431481,972.1554129,202.9063453,205.0645533,207.1595656,754.8884239,750.0785948,764.9958473,56.9476294,56.8134262,57.1917535,74.4017399,74.3419068,74.6069572,40.0032268,39.7952773,40.2835835,403.3337979,406.5634916,400.4312018,206.9366292,207.4021205,202.8435919,196.3971687,199.1613711,197.5876099,332.9702565,337.1146547,326.0417376,190.8903463,190.3780613,185.799468,142.0799102,146.7365933,140.2422696,70.3635414,69.4488369,74.3894642,16.0462829,17.0240592,17.0441239,54.3172585,52.4247778,57.3453403,6.172233,6.2321777,6.1057906,4.9829482,4.9971031,4.8761104,8.2459045,8.3922037,8.2387433,6.0468679,6.1304425,5.9154741,4.8523925,4.8462497,4.7208232,9.0350102,9.3423052,8.8990025,6.8436486,6.7781944,7.1081007,7.3286551,7.6654354,7.6020711,6.7124168,6.5326551,6.9734243,6534.6495946,6523.6184517,6558.2203506,4152.8954869,4150.4471312,4159.9466986,2381.7541077,2373.1713206,2398.273652,60.6937916,60.5894696,60.9108419,78.303566,78.2522525,78.4313567,43.5983011,43.4409285,43.900427,4208.6975617,1143.9864141,3064.7111476,10766.9179123,5303.9331127,5462.9847996
1979-10-01,6149.8285536,6152.1617693,6164.0483187,3951.7003465,3947.8038808,3947.1104198,2198.1282071,2204.3578885,2216.9378989,5185.9075929,5186.2087625,5176.5443439,3746.9055508,3747.1844633,3742.0241499,1439.0020421,1439.0242991,1434.520194,963.9209607,965.9530069,987.5039748,204.7947957,200.6194175,205.0862699,759.126165,765.3335894,782.4177049,57.0385266,57.0638152,57.1740678,74.411313,74.3431448,74.3300859,40.1760096,40.2920495,40.5219915,402.9041106,419.5165064,391.3802576,206.0071467,209.809281,197.3300712,196.8969639,209.7072254,194.0501864,331.8574982,345.3014086,314.3075368,189.6000213,191.5801749,179.4268455,142.2574769,153.7212337,134.8806913,71.0466125,74.2150979,77.0727208,16.4071254,18.2291061,17.9032257,54.6394871,55.9859917,59.1694951,6.1486426,6.3837043,5.970323,4.9548254,5.0463877,4.7613199,8.2210812,8.6868918,8.0485751,6.0143463,6.2424437,5.7242035,4.816455,4.8639661,4.5755218,8.9964661,9.6513367,8.5944065,6.8646221,7.1349138,7.2397528,7.4172617,8.3295541,8.0287305,6.7144008,6.8165904,7.0307028,6552.7326642,6571.6782758,6555.4285763,4157.7074932,4157.6131618,4144.440491,2395.025171,2414.0651139,2410.9880853,60.775388,60.9550023,60.8042796,78.290469,78.2941723,78.0461109,43.7747689,44.1251539,44.0689109,4225.7674423,1165.8055182,3059.9619241,10781.1960186,5310.2460092,5470.9500094
1979-11-01,6168.7191504,6180.5234856,6188.8406484,3956.4596352,3960.1831229,3946.7469574,2212.2595152,2220.3403627,2242.093691,5198.4789258,5207.7674505,5184.4271436,3749.3117434,3752.4982338,3734.7009183,1449.1671824,1455.2692167,1449.7262253,970.2402247,972.7560351,1004.4135048,207.1478918,207.6848891,212.0460391,763.0923329,765.0711461,792.3674657,57.1314687,57.2399068,57.3169348,74.4007685,74.4713648,74.2186973,40.3721651,40.5182553,40.9152246,402.3276252,397.6480218,363.5518534,206.1101891,200.8297074,184.9616305,196.2174362,196.8183144,178.5902229,331.8732694,326.4999264,298.8535351,189.8048995,185.7482948,172.5069916,142.06837,140.7516315,126.3465435,70.4543558,71.1480954,64.6983183,16.3052896,15.0814126,12.4546389,54.1490662,56.0666828,52.2436794,6.1227326,6.0449628,5.5483833,4.9515131,4.8264621,4.4766379,8.146951,8.1425484,7.3776763,6.0009428,5.8996052,5.4502688,4.8184635,4.7165228,4.4150963,8.9281797,8.8189093,8.0165425,6.7699359,6.8155775,6.0515951,7.2969602,6.7700601,5.5477066,6.6258349,6.8279259,6.1855304,6571.0467757,6578.1715074,6552.3925018,4162.5698243,4161.0128303,4131.7085879,2408.4769514,2417.1586771,2420.6839139,60.8576179,60.9226588,60.6839108,78.2766469,78.2479736,77.6969065,43.9529939,44.1099275,44.1742584,4245.1853349,1186.0174019,3059.167933,10797.5778367,5317.7259898,5479.8518469
1979-12-01,6187.3090215,6184.1165703,6257.1652478,3960.408593,3961.9979121,4006.7269324,2226.9004285,2222.1186582,2250.4383154,5211.782667,5211.5504343,5279.0278347,3751.0087154,3753.5606878,3796.2471844,1460.7739516,1457.9897465,1482.7806503,975.5263545,972.566136,978.1374131,209.3998776,208.4372243,210.479748,766.1264769,764.1289117,767.6576651,57.2204953,57.1748927,57.8502601,74.3727291,74.3859174,75.2256981,40.576874,40.4767373,40.9925906,401.7396907,403.1441752,430.9599511,207.2147252,208.5175723,225.9537288,194.5249654,194.626603,205.0062223,332.9962299,333.3658847,357.0719699,191.3750028,192.1115549,203.7615823,141.6212271,141.2543298,153.3103876,68.7434608,69.7782906,73.8879812,15.8397224,16.4060174,22.1921465,52.9037383,53.3722732,51.6958347,6.0970818,6.120058,6.4436585,4.9720119,4.9998033,5.3383127,8.0334899,8.0532527,8.3490472,6.0055818,6.0120995,6.3354444,4.8542967,4.8689182,5.0940284,8.8380962,8.8325686,9.3705291,6.5829214,6.6943602,7.0234028,7.0323879,7.2966469,9.5379575,6.4593146,6.528709,6.3093445,6589.0487122,6587.2607455,6688.1251989,4167.6233182,4170.5154844,4232.6806612,2421.425394,2416.7452611,2455.4445377,60.9358009,60.9021389,61.8346754,78.2640257,78.3008036,79.4679455,44.1213589,44.021935,44.726857,4128.0150247,1093.5935163,3034.4215084,10816.1402236,5326.2741775,5489.8660461
1980-01-01,6204.7615826,6205.1128139,6112.9167413,3963.7864909,3964.5908446,3951.2669514,2240.9750917,2240.5219693,2161.6497899,5225.7262975,5217.751844,5230.1208901,3753.0525193,3750.6946693,3751.9183026,1472.6737782,1467.0571747,1478.2025875,979.0352851,987.3609699,882.7958512,210.7339716,213.8961753,199.3486488,768.3013135,773.4647946,683.4472024,57.2983364,57.3005937,56.4492168,74.3319333,74.3474576,74.0975964,40.7711192,40.7624214,39.3274785,401.9820917,406.332339,441.6651772,209.1665566,217.9670307,243.8810328,192.8155351,188.3653083,197.7841444,335.1801558,340.2125704,384.1949768,193.8076827,202.9744949,228.3479935,141.372473,137.2380754,155.8469833,66.801936,66.1197686,57.4702004,15.3588739,14.9925358,15.5330393,51.4430621,51.1272328,41.9371611,6.0844209,6.1458929,6.7382662,5.0124349,5.2113333,5.8134071,7.9224372,7.75521,8.3826947,6.0274374,6.1211722,6.8431308,4.9104268,5.133826,5.7370029,8.7588861,8.5544151,9.5374697,6.3874124,6.2763149,6.1121212,6.7931711,6.5501421,7.2286473,6.2755005,6.2003065,5.781371,6606.7436743,6611.4451529,6554.5819185,4172.9530475,4182.5578753,4195.1479842,2433.7906268,2428.8872776,2359.4339343,61.0104702,61.0528356,60.5277368,78.2543833,78.4349651,78.6710657,44.2791034,44.1894023,42.9258189,4274.4730938,1137.3690537,3137.1040401,10829.0550123,5332.5170379,5496.5379744
1980-02-01,6220.5564394,6221.9370877,6207.2328905,3966.8458326,3966.3684424,3972.6658656,2253.7106069,2255.5686453,2234.5670249,5239.4217347,5242.5987725,5262.1167073,3756.0953363,3753.6881131,3772.9931203,1483.3263984,1488.9106593,1489.123587,981.1347047,979.3383153,945.1161832,210.7504963,212.6803293,199.6727453,770.3842085,766.657986,745.4434379,57.3607248,57.3759943,57.2403985,74.2842769,74.2787757,74.3967084,40.9411251,40.9782569,40.596708,403.3569474,397.0491604,448.5370636,211.5786001,209.6687254,231.880013,191.7783473,187.380435,216.6570506,338.1097144,335.4241526,379.1208451,196.4645172,194.2506909,216.5427327,141.6451972,141.1734616,162.5781124,65.247233,61.6250079,69.4162185,15.1140829,15.4180345,15.3372803,50.1331501,46.2069734,54.0789382,6.0894055,5.9986401,6.739071,5.0635976,5.0207581,5.5149835,7.8421269,7.6702555,8.8387289,6.0619957,6.0133161,6.7205262,4.970564,4.9203065,5.4277676,8.7167799,8.6605016,9.8430675,6.2355083,5.919998,6.8421884,6.691657,6.7593797,7.1332861,6.1099439,5.6844588,6.7639055,6623.9133869,6618.9862482,6655.7699541,4178.4244327,4176.0371678,4204.5458786,2445.4889542,2442.9490803,2451.2240755,61.0801423,61.0374087,61.376612,78.2463576,78.2052733,78.7391602,44.4249891,44.3825087,44.5328455,4188.3769211,1135.2950208,3053.0819003,10844.1468752,5339.8408994,5504.3059758
1980-03-01,6235.8273089,6233.1989865,6278.6501162,3970.4561504,3966.7741222,3984.4317961,2265.3711585,2266.4248642,2294.2183201,5253.0790374,5253.2235477,5278.9279322,3761.0828929,3757.7889003,3773.4232096,1491.9961446,1495.4346474,1505.5047226,982.7482715,979.9754387,999.722184,209.3732575,208.9852219,211.0085865,773.375014,770.9902168,788.7135975,57.4180323,57.3905327,57.809012,74.2467259,74.1691839,74.4993402,41.0915075,41.1124554,41.6166227,405.9373775,393.3877937,415.6421973,214.2345441,210.1041655,212.8531733,191.7028335,183.2836282,202.789024,341.3837558,329.8377892,341.7021624,198.902219,196.072173,197.5308604,142.4815368,133.7656162,144.171302,64.5536218,63.5500045,73.9400349,15.3323251,14.0319925,15.3223129,49.2212967,49.518012,58.617722,6.1118904,5.9365071,6.2089042,5.1194834,5.0301721,5.0712109,7.8020782,7.4818546,8.1212826,6.1021722,5.9078303,6.079428,5.0228022,4.9590051,4.974393,8.7172519,8.2105079,8.7393706,6.1638026,6.0899334,6.8867129,6.8232951,6.2918876,6.7698723,5.9836515,6.0350415,6.9179223,6641.7646865,6626.5867801,6694.2923135,4184.6906945,4176.8782877,4197.2849694,2457.073992,2449.7084925,2497.0073441,61.1558082,61.0125469,61.6359277,78.2528685,78.0976291,78.4791852,44.5688001,44.4371807,45.2951716,4166.7307379,1150.9929975,3015.7377404,10861.0230514,5348.2779669,5512.7450845
1980-04-01,6251.8076339,6246.8107658,6224.8638647,3975.1704439,3975.2666464,3961.9752547,2276.6371901,2271.5441194,2262.88861,5266.2975322,5261.2084893,5234.3765545,3767.9113393,3766.6226808,3748.1172021,1498.3861929,1494.5858084,1486.2593524,985.5101017,985.6022765,990.4873102,207.2591046,208.6439656,213.8580526,778.2509971,776.9583109,776.6292576,57.4814457,57.4385481,57.2367495,74.2300641,74.2354488,73.9872409,41.2342317,41.1459594,40.9891765,409.4463253,406.8501027,407.9795099,216.7803371,216.3062734,208.4474494,192.6659882,190.5438293,199.5320605,344.7002376,345.062045,342.029266,200.8986758,201.8560884,194.3282077,143.8015618,143.2059566,147.7010583,64.7460877,61.7880577,65.9502439,15.8816613,14.450185,14.1192417,48.8644264,47.3378727,51.8310022,6.1466854,6.1146805,6.1508992,5.1713474,5.1605036,4.9982331,7.8024436,7.7391155,8.1030858,6.1432966,6.1549303,6.1335074,5.0619373,5.0864853,4.9291287,8.7567065,8.743844,9.0394515,6.1647899,5.8992389,6.2427016,7.1173285,6.4771689,6.1932666,5.9078123,5.7428232,6.2563052,6661.2539593,6653.6608685,6632.8433746,4191.950781,4191.5729199,4170.4227041,2469.3031783,2462.0879487,2462.4206705,61.2460476,61.1794777,60.9880638,78.2780964,78.2748239,77.8798578,44.7237794,44.597404,44.6034308,4242.7984501,1184.5212095,3058.2772406,10875.6418247,5354.9439136,5520.6979111
1980-05-01,6268.461165,6268.0255106,6273.4481769,3981.3448517,3992.5712564,3995.4951877,2287.1163134,2275.4542542,2277.9529892,5278.4691331,5303.6119461,5301.6824337,3776.0455428,3795.1372482,3794.8719916,1502.4235902,1508.4746979,1506.8104421,989.992032,964.4135645,971.7657432,205.2993088,197.4340082,200.6231961,784.6927232,766.9795563,771.1425471,57.5504116,57.5469253,57.596711,74.2409746,74.450545,74.5050684,41.361808,41.1525965,41.1977872,412.6805584,417.5777404,416.5786483,218.4732236,224.9542929,220.9345832,194.2073348,192.6234474,195.6440651,347.1134563,348.5319503,344.7054195,202.0438501,206.6266847,201.8235192,145.0696062,141.9052656,142.8819003,65.5671021,69.04579,71.8732288,16.4293735,18.3276082,19.111064,49.1377286,50.7181818,52.7621648,6.176797,6.2459246,6.2268607,5.2019687,5.333798,5.2398497,7.8267635,7.8045941,7.9092941,6.1702668,6.1663673,6.1048838,5.0789168,5.1633901,5.0497597,8.8054753,8.5983391,8.6611241,6.2115991,6.6810359,6.8867904,7.4096744,8.4943784,8.6973529,5.893012,6.2025587,6.4039159,6681.1417234,6685.603251,6690.0268252,4199.8180752,4217.5255494,4216.4297709,2481.3236482,2468.0777016,2473.5970543,61.33921,61.3807187,61.4213317,78.3148908,78.645328,78.6248947,44.873989,44.6362767,44.7360967,4201.9982076,1146.2861825,3055.7120251,10892.0250328,5362.7159534,5529.3090794
1980-06-01,6283.6021807,6275.5177228,6269.9050947,3988.1453344,3985.195016,3984.3104228,2295.4568462,2290.3227068,2285.5946719,5287.6669246,5283.0435453,5269.0199083,3783.7938418,3783.2982516,3779.4159647,1503.8730828,1499.7452937,1489.6039436,995.9352561,992.4741776,1000.8851864,204.3514927,201.8967645,204.8944581,791.5837635,790.5774131,795.9907283,57.6044339,57.5223462,57.4709,74.2630377,74.1992229,74.1827529,41.4494996,41.3507831,41.2654205,414.4895161,423.6037395,409.3397881,218.7385305,220.2636519,210.333408,195.7509855,203.3400877,199.0063801,348.144093,354.8017552,340.5437254,202.0651749,202.819449,194.4704302,146.0789181,151.9823062,146.0732952,66.3454231,68.8019843,68.7960627,16.6733556,17.4442029,15.8629778,49.6720675,51.3577815,52.9330849,6.1881732,6.323273,6.1285339,5.1995381,5.2375655,5.014333,7.8576738,8.1542736,8.0095909,6.1773557,6.2932155,6.0707703,5.0695515,5.088145,4.8937089,8.8535253,9.2014147,8.9304474,6.2455643,6.4829482,6.4314545,7.5436566,7.9530072,7.1857049,5.9045139,6.0999685,6.2353163,6698.0916967,6699.1214623,6679.2448828,4206.883865,4205.4586679,4194.6438308,2491.2078318,2493.6627944,2484.601052,61.4042343,61.4051623,61.2229705,78.336156,78.3002498,78.0988914,44.9842122,45.0220002,44.8583944,4230.4591497,1176.2951901,3054.1639596,10909.7040325,5370.9390209,5538.7650116
1980-07-01,6295.9701561,6306.6802754,6314.0709704,3995.0033055,3997.4268892,3995.4422281,2300.9668506,2309.2533862,2318.6287423,5293.2072286,5294.6904902,5293.5551731,3790.0752187,3792.348332,3794.2774389,1503.1320099,1502.3421582,1499.2777342,1002.7629275,1011.9897852,1020.5157973,204.9280868,205.0785571,201.1647892,797.8348407,806.911228,819.3510081,57.6309672,57.7317914,57.7994463,74.2838536,74.3329247,74.2960196,41.4842265,41.6354087,41.8044446,414.3882513,407.8616682,387.6484634,217.5630944,214.9086255,206.106492,196.8251569,192.9530427,181.5419714,347.6933868,343.1767267,326.5780797,201.0361659,198.2314344,190.6748282,146.657221,144.9452922,135.9032515,66.6948645,64.6849415,61.0703837,16.5269285,16.6771911,15.4316638,50.1679359,48.0077504,45.6387199,6.175352,6.0743037,5.7843135,5.1646211,5.1018877,4.9054886,7.8799658,7.7113159,7.261183,6.1637921,6.0869956,5.8108601,5.0370974,4.9674846,4.7848711,8.889452,8.7990285,8.3112055,6.2363251,6.0078443,5.6463724,7.4628829,7.5205226,7.1246152,5.9160108,5.6154737,5.2762152,6710.3584073,6714.5419436,6701.7194338,4212.5663999,4212.3355146,4201.5487201,2497.7920075,2502.2064289,2500.1707137,61.424123,61.4653856,61.3480074,78.3292633,78.3291921,78.1286096,45.0327954,45.1143161,45.0776126,4222.3834282,1176.1851769,3046.1982513,10924.102862,5377.733897,5546.368965
1980-08-01,6305.695049,6315.6671835,6281.3506348,4002.032509,4008.1612425,3982.8043122,2303.66254,2307.5059409,2298.5463226,5296.4062161,5307.0436014,5251.0981399,3795.1298862,3802.7362841,3773.7550965,1501.2763299,1504.3073174,1477.3430434,1009.2888329,1008.623582,1030.2524949,206.9026228,205.4249585,209.0492157,802.3862101,803.1986236,821.2032792,57.6300625,57.7261802,57.4125216,74.3034785,74.4232987,73.9524728,41.4657051,41.5384687,41.3771825,412.3313671,415.8026179,394.5105467,215.1057214,218.0976435,209.6378751,197.2256457,197.7049745,184.8726716,345.9877783,349.7711888,334.6033014,199.130826,201.2841033,193.9148481,146.8569522,148.4870855,140.6884533,66.3435889,66.0314291,59.9072453,15.9748954,16.8135402,15.723027,50.3686935,49.217889,44.1842183,6.137686,6.176996,5.9095079,5.100751,5.1605368,5.0003761,7.8862241,7.8917497,7.4442803,6.1319323,6.1831826,5.9903542,4.9854238,5.0270499,4.8873735,8.9105022,8.9840022,8.695038,6.1678681,6.1444304,5.4952722,7.167567,7.5655389,6.9950928,5.906585,5.7739249,5.1057149,6718.0264162,6731.4698014,6675.8611815,4217.1382304,4226.258886,4192.4421873,2500.8881857,2505.2109154,2483.4189942,61.3985103,61.5266807,61.0184093,78.297225,78.4729228,77.8450163,45.0157478,45.0974463,44.7051599,4264.8717181,1193.1847735,3071.6869446,10940.7328996,5385.6269608,5555.1059388
